,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
18,0,-0.9820100267698045,1.1305863519136854,-1.0183222791808877,0.1027371314651311,2.4559056910700794,2.098997311220966,-0.1642819409254153,0.8082756643123072,3.175818600472062,4.836550687099569,-0.6087190971707391,-0.6564439359036768,0.726308552087901,-0.9815661587856851,-0.3908114015888755,0.2583293527565465,0.9468561163614334,1.1955354028849805,2.9905601105460757,-1.237233064045852,1.7714549200596168,0.4989663569324604,-0.5029096681327575,0.1565342803987492,-1.276264511894423,-0.4331731171126557,-3.0386757959359185,-0.8227924693113545,-0.9601326303769123,-0.977921414691829
19,1,-3.9552735011185054,-1.0860577019142441,0.32859962167587375,0.4800909279201441,0.14741511790247974,-0.33463130870505575,-1.5339660371126125,0.08728798478439297,-0.4878738636341454,-0.7984235139182246,0.879497509447792,-3.3386939234031785,-1.2862244797435958,0.03150766706328903,1.2978113556042123,-0.1328488605202416,0.7158032143744538,-0.34815751501548253,0.28375172520920267,0.9710789833842536,-0.6749946016393128,0.24814846901966492,-0.9145350523955457,-1.6737437377430984,0.5740782495415602,-0.45817167557631655,-2.7666355938660936,-5.133866166805321,0.5131044363917678,0.43711113194376505
20,0,-4.498169666837318,0.5759949262823623,-0.11886485413473916,0.0022705979071156873,0.7814045858669364,-0.33490929189251584,-0.9066610953722035,1.7090964730381086,-0.5035603682825135,1.4820021644900003,-0.15994373946883653,2.418588270601304,-0.2065188358182279,3.4205916641370737,0.13388839722610535,0.33102155710470715,2.746597507011634,0.8735805527195081,0.31813659415833595,0.1388693436724468,0.22107415621244988,-0.3139324358588036,0.3336029622680975,-0.6485367314582033,1.1709836254323047,-0.2759813662862739,-3.3090480549638244,2.4337336099251603,-2.717573305255831,-0.5853112526662692
21,1,2.9208675419504386,0.49473111828009375,-0.2451061948218198,-2.4758353107635527,0.3049460549484254,0.5839518997575377,-0.2880598555003563,0.9200860373529582,1.5011948054153712,1.0897933093194727,-0.11012575702417718,-1.6726484411140254,-0.40694196104066094,-1.607816832220507,0.8388257613540512,-0.20668162233545093,-1.2824806601532568,-0.5472849433320426,0.9610702997706349,-0.7126494560561841,2.154968347188678,-0.30894578999398814,-1.5719106555479923,2.2660837539696934,-1.36403097334895,-0.5338928960891672,2.7210268461692317,0.4189236445475947,0.5742862412030663,-1.37086103099248
22,0,1.5801089949198335,-0.19853392678001489,-1.4701988094618368,-0.6318978418893705,0.8593792079665167,1.7038894905926683,-0.43954730002497344,-1.3213000021182706,1.1216531000050598,0.4369115918966654,-1.3578896038608728,-3.0709207895352995,-1.1671702226770675,0.9787792129514769,0.6941601755098422,0.8296054423075736,1.295593545984787,-3.9249385469655613,0.6512556498980974,1.3654046021744461,-2.005185701282451,0.9997546782280569,-0.7729319917979771,3.2288592183117033,-1.6867582054035888,1.8124746965745118,5.150465303804052,-0.8700348920631887,-0.2954602213479526,0.3047993895515369
23,0,2.5628706854775096,-0.8194501759468229,1.4732326298347234,-0.5734477219871509,-0.7958528340263525,-0.536629688099126,-0.29501241772566833,1.3511258253571001,2.2782888467318756,0.7815937934364762,1.1894718051654907,0.03665177246805135,-0.7652633534729828,-2.6896478270282986,-0.05133467118748283,-0.6707052664809021,-3.529849411916034,1.8619484219014693,-1.716757876932593,0.9445884040627969,0.0034700334255269027,-0.4488339334791719,1.551175773841788,-0.34798903248742097,0.5788707733601183,0.6799480559276484,4.100598313836574,1.3952093468812725,-1.9477638799402341,-0.5162678891102664
24,1,-6.813999326676637,-1.7193655294912833,0.11548904138483182,-1.1387594874081624,-0.44548397149301977,-0.9226489675310033,1.5795472786702596,0.9302068009972241,0.5326598280926311,0.8652606434137597,-1.7905082511635768,7.351176908419608,-0.6082811634409333,2.106949724531366,0.7524079914586044,-0.6893981870027657,4.454756803054401,5.34427825130975,-1.1441444094429518,-0.38692703436385534,-1.6969553562826105,-0.43678797135919833,0.1783714957286548,-2.4801528928191674,1.0896089979030974,-0.13427345015683667,-10.035253145738995,-1.1733110873748909,0.08207266803817106,1.7117484036278683
25,1,3.4141387650746635,0.5237969566363535,1.0178662076990288,1.7747446537270688,-0.13438255764635426,1.135522544942166,-0.22050056957243577,-0.9220155722039135,0.1757742453143646,-0.2722113328816481,0.3769310461573837,7.19025378397669,0.05495763522446809,-2.325281337023737,-2.3062592780954696,0.8727508356759525,1.6773702159355266,2.2260056262297163,-0.6502573089108431,-0.40590954479747,0.6715363431337754,-1.428686981748421,-2.3716468875305243,3.1716738763103107,-1.8780770723053328,-0.8791127806189065,0.5330913960504987,3.5131079017519102,-1.0714901197758229,-0.6417069495313554
26,0,6.6449834895428905,2.25974134586928,-0.6667439994045877,1.4199634007679445,-0.07044936989430006,1.4108528325556051,0.033568378635061985,1.2119635944367166,-0.6283682977966084,1.4818210407013717,-0.2655678555690354,-1.427794729802564,-0.5968462465117551,-3.130239257917449,-2.061788941049243,0.8563259772446833,-1.8887051997965227,-1.9195336472164315,-1.3611106399350428,-0.2825548747522255,-3.5855924927205254,1.4108964084505717,2.379311329202154,2.461047355549204,-1.3418121214556042,1.657866311538516,8.714996788841772,-0.38347722471267287,0.5311431027770742,0.511306813944164
27,0,3.526040386458581,2.2374845500323484,1.8899365951115836,-0.3848526310504111,0.40101052667822523,-1.2115143972723934,-0.9970897969816098,0.37476949047302577,-0.7962522341832281,1.3986398829818898,0.4255120663397387,-2.552347065621196,-0.7703822412717237,-1.1213300472392516,0.975114965505429,0.7178521016266121,-0.24083281083073335,-2.24581688991591,0.21128956850966177,-0.4835586612776409,-1.0692337829065648,-1.3900233990041997,-0.02888030804013006,3.538655238962058,0.968909820749897,0.17351352460170885,5.453509383646572,-1.100503071284551,0.9535234913505405,1.1620799940640196
28,1,-0.8407448234080774,-0.20838049111435122,0.9466477881926931,0.5757453187137691,-1.1162361951483997,-1.8065141531591105,-1.345647202371971,0.7863001799251439,-1.1997430173148926,2.426810855538743,0.4651332575664645,-1.142785448805459,-0.34604247060407267,-0.6300349723499908,1.3017955291086316,-1.929735077780848,1.0127163005470847,-1.2324101465864334,0.17443025530136405,0.325111707685638,3.1019352130342686,-0.015300340857802575,0.7690146640380481,0.7588395896986785,-1.483344188691922,0.9684652384843212,0.7279948308165322,1.7649620280922758,-1.9434657416914427,-1.770275358464115
29,2,0.7204929446930378,1.305731853210666,2.009209390076399,0.5618665229724745,-0.7454479009978324,0.7554651566969734,0.1933123852289773,-1.110587579849741,0.6015611652619719,0.7492012951247143,-1.5424485109078816,-0.40078584157123054,-0.058980955211214936,0.45660072206393687,0.044939957198379246,-1.5805801030337607,1.5024689522640253,-0.8271828955027153,2.0695286624028477,1.4267190771660383,-0.020939389553721627,0.47285030230735636,0.6767313696958424,0.7507679644054199,-1.387199018073095,0.6849633565409537,-1.6553811905723592,-1.4188574554922,2.3528305920876154,-0.5500746927478616
30,1,-0.9191101984189144,-0.9550375393622453,0.20381310354458707,-0.29383426856997497,1.617893954671891,-1.2015893763614254,0.11806711821784503,-1.625734679922872,-0.27157357747990607,3.23870460206802,0.6902715488078118,-7.885137883968855,-1.059162795886407,1.219206112927758,1.7214432971266804,-0.006538013643840462,-0.8064292996548077,-3.3056159075361458,3.1335671463940273,0.6846565226622106,-0.1466395817654987,-0.2902288230115535,-0.587939223081411,-2.048361840344677,0.7855199833822017,-0.2817527234672128,0.19176946845537376,-3.438004371340615,1.533114550904465,0.6241533141286069
31,0,7.07708865096352,-0.11571688584489032,-0.44911500357447787,0.31029783307110204,0.282590856825664,-1.003802166886453,-1.8957733323154746,-0.10469488339876651,2.2185630423035283,2.4981089157996723,-0.41693585035836,-2.605919305985532,0.12830621976819812,-1.6695358743239495,-0.35735797698997773,0.6892588183231375,-0.2749962010342728,-3.9091414645463938,1.84572824239494,-1.2347876621487333,-4.782483074651423,-0.08332854643983573,0.6319869408199982,3.071487583212807,-0.15242791514186246,-0.772977938713264,7.996733544675739,-1.0810143597814963,0.7080403667952416,0.3721609146530719
32,2,1.5415601039266575,2.102542282295374,2.464299246378597,-0.8843315087540105,0.9054706710995136,0.3535206078147005,-1.1888270244092622,-0.37091157979305367,-1.4610848046881109,3.444911854719083,3.2744672768996694,3.0155088758129476,0.3180539657308471,-1.2701223219028275,0.333907491472642,0.17190550136768107,3.4158866714666134,-1.4095748353459259,-0.39703470107923045,-0.7403633927837215,0.37627213242334545,1.8169333190053405,-0.6252667578877068,0.26204602087747864,-0.044187628198267465,1.1397623556275591,-0.02646718136522369,2.6014313924888888,-0.02927771242987051,0.39578352611706336
33,1,-2.6030953517427102,0.23787503544009775,-0.03234961580815526,0.8826141856655256,0.7193607993740997,0.04151019193823995,0.02931157448749558,-0.9032667134458153,0.48366153112130694,3.412514570206859,0.2140414295200115,0.6951194373741963,-1.3216106239591157,0.9895319548564833,-1.219581681905463,-0.4691923707039326,0.9883847166111293,1.9753254881044382,-0.7068922088688415,0.898238956149956,0.8978289991487529,0.6411940909905275,0.17953008654157365,-0.5119442810369023,0.6806708929929679,0.11427882699921478,-2.8226891548371515,-0.05711719496904419,0.9382440374568825,-0.029295365986172578
34,1,0.8970586559353173,0.34201382058246543,1.9567003634463591,0.7198018193778382,-1.0644488331302058,0.9314766459413572,-1.1135145293520043,-0.15936850917820342,-0.3011858123543286,-0.3366459853122842,0.2878910729739146,4.294486005564101,-0.8687806304283294,-1.464805218348692,-0.611877472113028,1.9672482422308009,1.4346678255483944,1.0712021032911572,-1.7346391758231035,0.07445277298916511,1.1156069876496844,1.484975195180583,-1.1104144261703144,1.51518204107337,-0.09809510929334989,-0.32334847627793106,0.47355117390614465,2.507394347209059,-1.1006735418776483,-1.2808605578382415
35,0,-2.733014876015553,-0.6184723565950592,0.3274603198266981,1.923834384276394,-0.4567131477139398,1.4167076353060062,-0.46168505251381764,1.06182846714717,-0.5562538316970916,5.62969866574978,2.4464746847029994,-3.9158867913906232,0.2937677780737902,-1.5407400963881592,-1.587024048631942,-1.214448622706292,0.19433673940862065,0.8063199571353502,1.5635304080269556,1.3388015101232944,4.124732355558123,-2.297200670082918,-1.969366020371805,1.589817063512458,-1.2089998779104367,0.46819850079622183,-1.452950568644215,-2.0364806788481853,-1.2633002504773851,2.389417693198712
36,2,3.1886753754410075,-2.1259494292841925,1.1062927888910885,0.09124895404698488,-0.8101656256050989,-1.487793127866665,1.5312366663174055,-0.9291052703981809,1.0186859076583614,1.505063238418334,0.003287593716109996,1.8720138228541938,-1.1051171596333833,-0.9152546163300267,0.2818869513029,-1.909754663021412,2.4394953035482008,-1.7465119082742668,1.4289276765337604,0.2661564913861153,-2.085441468123021,-0.7245513443416122,-0.06389607236340006,2.221121491826976,0.3305765384959548,0.7091363564108326,2.0134370522825127,0.5746754251205646,-0.30858392539568624,-0.2473014138423499
37,1,4.002563900080358,-0.1505226639474536,0.7542631432545027,-1.046359389106392,0.6012227794825644,0.6515172717849619,-0.0012789699617734573,0.15382669731029214,0.49207181435698233,0.47108315477564544,0.002937551341345393,2.4788029903510505,0.46584001712161016,-2.914338067779954,-1.782044246174751,0.07276319613279932,-0.1650056647354324,-0.12039538073606923,0.3919651232596951,-2.028441781671336,2.346752690606762,-0.3374572985398293,-0.1550186735510455,1.6994489452898338,1.3613492612527636,0.5881704352072255,2.461283592041731,3.4374219065626637,-1.5881720616309538,0.046004606753770966
38,1,2.0536273461289354,-0.3020374510892275,0.14419050605004957,0.6009298537132584,-0.9594841591936295,-1.3366478207535772,1.038611588919162,0.328703919259334,1.4177680264059593,-0.5565302981648702,0.4394937850046936,7.915141282921308,0.26524998641024755,-3.224505186372944,-0.2306554815452617,-0.4187540296172838,3.2006613395146633,1.904243461722999,-2.6203538509193858,0.07552954048917751,2.9382878968741037,-0.01992339716982669,0.4135987222174563,1.5945001439705038,-0.938132868540193,0.3340431792163532,-2.2587817301628754,3.2114857181992478,1.480910993641105,0.7008951810940381
39,0,7.741252848759955,-0.7273747598173232,-0.49132823953298976,1.1698475862352617,-0.25639583020107604,0.05148391677638076,-0.1075540898180565,0.4397455026987984,0.8202769046398406,-0.023820560339446212,-0.6865667110384135,-0.3070371220783632,0.7546057504592734,-0.9613943426380468,-0.7371433751127956,-0.6142807447755866,-1.2669340891334353,-2.477075347128053,1.680660557940271,1.4671961289959712,0.9859548073098449,-0.02027151099416606,0.503251321931691,2.4633930851035992,-0.8337807512392417,0.8795725080400386,4.640021257214674,2.6329329892253406,3.7784727441268067,-1.8905308576442807
40,1,1.892558067402836,-0.7117995362384406,-0.40480148086085865,0.5069750565470345,-0.28148840833776034,1.6595750156827669,-0.008730402253118913,2.845763196348293,0.8347467761148349,2.1347453506875467,0.07350675919847825,3.8290330472215133,0.058382064950033855,-1.4977680484871814,-0.6192378488956236,-0.38636788486452367,1.0612298514544414,1.1122639540785717,0.4896670105545057,-0.7048775878547467,1.293447181744975,0.6378188777127805,-1.2184172497000536,1.1231715703429543,0.13496348142827472,0.8078014357186847,0.14975849303396815,3.407443599303575,-1.9553066074970564,1.55998023614799
41,0,-1.3707978625915782,1.6241686726165796,0.6297964642417478,-0.555035060721161,1.6852599593492956,-0.3596524984356434,1.6687388080770071,2.4302994588622617,-0.9953649529000711,-2.09206773243348,-1.1746565306723857,1.6827535999780991,0.5609585044893911,-0.031747299510930554,1.7131604906120368,-0.21136088282391383,-0.684220443910119,2.1797556099486557,0.1350865878798412,1.8287867841727898,2.0447864553492163,0.6687326568594685,-0.29758836846035797,-2.4980873397883436,1.6046064462407423,-0.008604544317286328,-4.119514282909984,0.31484920095943913,0.8186296668568168,-1.3952708895348072
42,0,0.45862169862577085,-0.10634024843597142,0.9970988849743789,-0.9094380841569903,1.2737452609852453,-0.5331757628115728,-0.07086734484712548,-0.6232648152488452,-1.1221099861751342,-0.31534616569710516,-1.2010169044245385,-2.049344460182737,-1.5765602703625972,1.5785818465931112,-0.9901390620122102,1.017307522157043,-3.0584295483441877,1.1707572845095038,-0.3923958521562204,0.11572720082366955,1.551541361501304,-0.11969076038696308,1.2188165747707096,4.388356047195801,-0.772817174416931,-0.7914287261172707,5.20576577134513,1.7103786739129387,-2.1150638558507384,0.3237210776430641
43,1,2.3426329238495187,-0.9508152913377171,2.1620938873002764,-0.5483631793019145,0.1344678213165961,0.2653531663619876,-0.6851978920930504,0.52360910162442,-1.6991929733045654,-1.008721223199153,0.0678272057776852,8.614441441490914,-0.6581084203666548,-2.0586108776100405,1.2659350833887122,-0.7416751392039052,4.3904763655377295,1.0965126809819328,-1.001697902108253,-0.1420045354252488,-1.8330901520691147,-0.7568791116665647,-0.9231219429789147,0.2150800961987918,2.5801290328844098,0.8308990460121587,-2.894199363048851,1.6296170496286848,1.1779653092572306,1.1106248183172842
44,2,-0.7427287378741867,-0.8702114394180858,-0.16415951403892456,0.44450531455357334,-2.127925024850029,1.3463838802527146,-1.2962951619651348,0.991261702261533,1.4347264496157313,-2.5335439040273093,1.041658878236304,2.211858660225662,-0.28682238972802054,0.10769474525992287,-0.2156204228869499,0.8706788187705228,1.5267162671286956,0.6964567181079112,-1.2733012697480812,-1.3121453250170187,-2.829926772874457,0.40140952030369126,-1.0671338908347814,0.22366634782275877,0.7771225837681258,-0.004907602471950628,-0.9728028758877171,-2.351324529721287,1.1336664780692678,-1.5289647626395744
45,0,2.8541269380210603,-0.8196871281675486,0.4910580671460484,0.027880345423747857,0.4365359848950322,1.4895770009845368,0.752339891840416,0.5894486435885606,0.09918549122799998,-2.1409198397696203,-1.0175758816515006,1.819796078910863,0.11453702849157736,0.4455505451520424,-0.7193789592663727,-0.4036992882087248,0.4650537732903265,0.5262715465957077,3.733703582135048,0.11264637596405802,2.4793080786255106,-0.36719828605920357,0.6919030044853655,5.540747793566771,-0.027353537912474052,0.4937012425533168,0.1717215841934353,1.0830967950614725,0.22211752131607856,-1.8387357682955383
46,2,2.791379348925009,0.9747184682195963,0.23973106725200918,0.9674055687496843,0.45558460999071115,1.0886131195685753,0.011754135263004326,0.3904416975988244,-0.3500121813451127,-0.006144105825453078,1.0491147335053397,2.69675278790584,-0.6774784866957715,-0.7690318972790849,1.061162546108269,-0.17205101192883585,2.20428647362071,0.26736535800789973,3.644042610331124,2.116632859657672,-0.8340782838706625,0.35887422187435625,1.4269641231609984,1.3272086637366638,3.4001461407470583,-0.8472052433849456,-3.1922274187723065,-1.4727439156843123,2.657219484395465,-0.5122164484303493
47,1,1.0194612545904038,0.3522225714513043,-0.5789086208064459,0.46619074463643917,1.3463129129950975,-0.7074072823362907,0.1659558799665691,0.4434288126123356,0.5079574259350765,1.5509626866432416,-0.08057019551923433,-6.744887444055219,0.45263137144973564,0.289734767974842,0.6090589905584272,-0.1436101416482644,-6.31142353859788,2.9565874599040414,1.925561465929828,0.7781422750006034,3.3402112081660396,0.6562692230028094,-0.5136521538835895,2.7258524551516174,-0.6392135574216888,1.58445656355511,2.0428173068680504,-3.0118357380687404,2.7640098624304312,-1.129217562370052
